StudyID,Admin_Strand,Author,OutcomeID_1,OutcomeLabel_1,TestType_Outcome_1,EffectSizeType_Outcome_1,ToolkitStrand_Outcome_1,InterventionText_1,ControlText_1,Outcome_1,SMD_1,SESMD_1,CIupperSMD_1,CIlowerSMD_1,OutcomeID_2,OutcomeLabel_2,TestType_Outcome_2,EffectSizeType_Outcome_2,ToolkitStrand_Outcome_2,InterventionText_2,ControlText_2,Outcome_2,SMD_2,SESMD_2,CIupperSMD_2,CIlowerSMD_2,OutcomeID_3,OutcomeLabel_3,TestType_Outcome_3,EffectSizeType_Outcome_3,ToolkitStrand_Outcome_3,InterventionText_3,ControlText_3,Outcome_3,SMD_3,SESMD_3,CIupperSMD_3,CIlowerSMD_3,OutcomeID_4,OutcomeLabel_4,TestType_Outcome_4,EffectSizeType_Outcome_4,ToolkitStrand_Outcome_4,InterventionText_4,ControlText_4,Outcome_4,SMD_4,SESMD_4,CIupperSMD_4,CIlowerSMD_4,OutcomeID_5,OutcomeLabel_5,TestType_Outcome_5,EffectSizeType_Outcome_5,ToolkitStrand_Outcome_5,InterventionText_5,ControlText_5,Outcome_5,SMD_5,SESMD_5,CIupperSMD_5,CIlowerSMD_5,OutcomeID_6,OutcomeLabel_6,TestType_Outcome_6,EffectSizeType_Outcome_6,ToolkitStrand_Outcome_6,InterventionText_6,ControlText_6,Outcome_6,SMD_6,SESMD_6,CIupperSMD_6,CIlowerSMD_6,OutcomeID_7,OutcomeLabel_7,TestType_Outcome_7,EffectSizeType_Outcome_7,ToolkitStrand_Outcome_7,InterventionText_7,ControlText_7,Outcome_7,SMD_7,SESMD_7,CIupperSMD_7,CIlowerSMD_7,OutcomeID_8,OutcomeLabel_8,TestType_Outcome_8,EffectSizeType_Outcome_8,ToolkitStrand_Outcome_8,InterventionText_8,ControlText_8,Outcome_8,SMD_8,SESMD_8,CIupperSMD_8,CIlowerSMD_8,OutcomeID_9,OutcomeLabel_9,TestType_Outcome_9,EffectSizeType_Outcome_9,ToolkitStrand_Outcome_9,InterventionText_9,ControlText_9,Outcome_9,SMD_9,SESMD_9,CIupperSMD_9,CIlowerSMD_9,OutcomeID_10,OutcomeLabel_10,TestType_Outcome_10,EffectSizeType_Outcome_10,ToolkitStrand_Outcome_10,InterventionText_10,ControlText_10,Outcome_10,SMD_10,SESMD_10,CIupperSMD_10,CIlowerSMD_10
37133974,['Peer tutoring'],Taylor (2002),47713,REC Spelling Test,['Post-test adjusted for baseline attainment'],['Test type: Standardised test '],['Toolkit: Peer Tutoring'],Literacy: spelling,With business as usual,Secondary outcome(s),0.5165,0.2651,1.036,-0.003,47714,REC Reading Assessment Passage (RAP),['Post-test adjusted for baseline attainment'],['Test type: Standardised test '],['Toolkit: Peer Tutoring'],Literacy: reading other,With business as usual,Secondary outcome(s),0.5983,0.2666,1.1208,0.0758,47715,REC Reading Comprehension,['Post-test adjusted for baseline attainment'],['Test type: Standardised test '],['Toolkit: Peer Tutoring'],Literacy: reading comprehension,With business as usual,Primary outcome,0.062,0.2606,0.5728,-0.4487,NA,NA,,,,NA,NA,NA,NA,NA,NA,NA,NA,NA,,,,NA,NA,NA,NA,NA,NA,NA,NA,NA,,,,NA,NA,NA,NA,NA,NA,NA,NA,NA,,,,NA,NA,NA,NA,NA,NA,NA,NA,NA,,,,NA,NA,NA,NA,NA,NA,NA,NA,NA,,,,NA,NA,NA,NA,NA,NA,NA,NA,NA,,,,NA,NA,NA,NA,NA,NA,NA
45336793,['Feedback'],Tenenbaum (1982) FB 1_1,NA,NA,,,,NA,NA,NA,NA,NA,NA,NA,NA,NA,,,,NA,NA,NA,NA,NA,NA,NA,NA,NA,,,,NA,NA,NA,NA,NA,NA,NA,NA,NA,,,,NA,NA,NA,NA,NA,NA,NA,NA,NA,,,,NA,NA,NA,NA,NA,NA,NA,NA,NA,,,,NA,NA,NA,NA,NA,NA,NA,NA,NA,,,,NA,NA,NA,NA,NA,NA,NA,NA,NA,,,,NA,NA,NA,NA,NA,NA,NA,NA,NA,,,,NA,NA,NA,NA,NA,NA,NA,NA,NA,,,,NA,NA,NA,NA,NA,NA,NA
45336794,['Feedback'],Tenenbaum (1982) FB 1_2,NA,NA,,,,NA,NA,NA,NA,NA,NA,NA,NA,NA,,,,NA,NA,NA,NA,NA,NA,NA,NA,NA,,,,NA,NA,NA,NA,NA,NA,NA,NA,NA,,,,NA,NA,NA,NA,NA,NA,NA,NA,NA,,,,NA,NA,NA,NA,NA,NA,NA,NA,NA,,,,NA,NA,NA,NA,NA,NA,NA,NA,NA,,,,NA,NA,NA,NA,NA,NA,NA,NA,NA,,,,NA,NA,NA,NA,NA,NA,NA,NA,NA,,,,NA,NA,NA,NA,NA,NA,NA,NA,NA,,,,NA,NA,NA,NA,NA,NA,NA
40294958,['Feedback'],Tenenbaum (1986) FB,48000,VERB Summative Achievement (Maths and Science),['Post-test unadjusted (select one from this group)'],['Test type: Researcher developed test'],['Toolkit: Feedback'],Combined subjects,With business as usual,Primary outcome,1.9641,0.2235,2.4022,1.526,48001,VERB Summative Achievement - Algebra 9th Grade,['Post-test unadjusted (select one from this group)'],['Test type: Researcher developed test'],['Toolkit: Feedback'],Mathematics,With business as usual,Secondary outcome(s),1.9794,0.3188,2.6041,1.3546,48002,VERB Summative Achievement - Science 6th Grade only,['Post-test unadjusted (select one from this group)'],['Test type: Researcher developed test'],['Toolkit: Feedback'],Science,With business as usual,Secondary outcome(s),1.9279,0.3161,2.5474,1.3085,NA,NA,,,,NA,NA,NA,NA,NA,NA,NA,NA,NA,,,,NA,NA,NA,NA,NA,NA,NA,NA,NA,,,,NA,NA,NA,NA,NA,NA,NA,NA,NA,,,,NA,NA,NA,NA,NA,NA,NA,NA,NA,,,,NA,NA,NA,NA,NA,NA,NA,NA,NA,,,,NA,NA,NA,NA,NA,NA,NA,NA,NA,,,,NA,NA,NA,NA,NA,NA,NA
37133976,['Peer tutoring'],Tierney (2005),48587,TE IOWA Reading Scores (Grade 3/tutees - Posttest),['Post-test adjusted for baseline attainment'],['Test type: National test'],['Toolkit: Peer Tutoring'],Literacy: reading comprehension,With business as usual,Primary outcome,0.1633,0.2727,0.6977,-0.3711,48588,TR IOWA Reading Post-Test Scores (Grade 6/tutors),['Post-test adjusted for baseline attainment'],['Test type: National test'],['Toolkit: Peer Tutoring'],Literacy: reading comprehension,With business as usual,Primary outcome,0.4563,0.2991,1.0425,-0.1298,48589,TE IOWA Maths (Posttest-tutees/grade-3),['Post-test adjusted for baseline attainment'],['Test type: National test'],['Toolkit: Peer Tutoring'],Mathematics,With business as usual,Secondary outcome(s),1.0755,0.3051,1.6735,0.4776,48590,TR IOWA Maths (Posttest-tutors/grade-6),['Post-test adjusted for baseline attainment'],['Test type: National test'],['Toolkit: Peer Tutoring'],Mathematics,With business as usual,Secondary outcome(s),0.9372,0.3001,1.5254,0.3491,NA,NA,,,,NA,NA,NA,NA,NA,NA,NA,NA,NA,,,,NA,NA,NA,NA,NA,NA,NA,NA,NA,,,,NA,NA,NA,NA,NA,NA,NA,NA,NA,,,,NA,NA,NA,NA,NA,NA,NA,NA,NA,,,,NA,NA,NA,NA,NA,NA,NA,NA,NA,,,,NA,NA,NA,NA,NA,NA,NA
37061135,['Feedback'],Tobias (1984),49767,DIG Nelson-Denny Reading Test,['Post-test unadjusted (select one from this group)'],['Test type: Standardised test '],['Toolkit: Feedback'],Literacy: reading comprehension,With business as usual,Primary outcome,0.4839,0.2739,1.0208,-0.0531,NA,NA,,,,NA,NA,NA,NA,NA,NA,NA,NA,NA,,,,NA,NA,NA,NA,NA,NA,NA,NA,NA,,,,NA,NA,NA,NA,NA,NA,NA,NA,NA,,,,NA,NA,NA,NA,NA,NA,NA,NA,NA,,,,NA,NA,NA,NA,NA,NA,NA,NA,NA,,,,NA,NA,NA,NA,NA,NA,NA,NA,NA,,,,NA,NA,NA,NA,NA,NA,NA,NA,NA,,,,NA,NA,NA,NA,NA,NA,NA,NA,NA,,,,NA,NA,NA,NA,NA,NA,NA
37092791,['Feedback'],Tokar (1976),46955,DIG MIFS - Reading,['Pre-post gain'],['Test type: Researcher developed test'],['Toolkit: Feedback'],Literacy: reading comprehension,With business as usual,Primary outcome,0.31,0.08,0.4668,0.1532,46956,DIG MIFS - Arithmetic,['Pre-post gain'],['Test type: Researcher developed test'],['Toolkit: Feedback'],Mathematics,With business as usual,Secondary outcome(s),0.2,0.07,0.3372,0.0628,NA,NA,,,,NA,NA,NA,NA,NA,NA,NA,NA,NA,,,,NA,NA,NA,NA,NA,NA,NA,NA,NA,,,,NA,NA,NA,NA,NA,NA,NA,NA,NA,,,,NA,NA,NA,NA,NA,NA,NA,NA,NA,,,,NA,NA,NA,NA,NA,NA,NA,NA,NA,,,,NA,NA,NA,NA,NA,NA,NA,NA,NA,,,,NA,NA,NA,NA,NA,NA,NA,NA,NA,,,,NA,NA,NA,NA,NA,NA,NA
37092612,['Feedback'],Tomita (2008),47531,FERB FA Science Achievement (Phase 1),['Post-test adjusted for baseline attainment'],['Test type: Researcher developed test'],['Toolkit: Feedback'],Science,With business as usual,Primary outcome,0.7,0.4,1.484,-0.084,47532,VERB FA Science Achievement (Phase 2),['Post-test adjusted for baseline attainment'],['Test type: Researcher developed test'],['Toolkit: Feedback'],Science,With business as usual,Primary outcome,0.4,0.3,0.988,-0.188,NA,NA,,,,NA,NA,NA,NA,NA,NA,NA,NA,NA,,,,NA,NA,NA,NA,NA,NA,NA,NA,NA,,,,NA,NA,NA,NA,NA,NA,NA,NA,NA,,,,NA,NA,NA,NA,NA,NA,NA,NA,NA,,,,NA,NA,NA,NA,NA,NA,NA,NA,NA,,,,NA,NA,NA,NA,NA,NA,NA,NA,NA,,,,NA,NA,NA,NA,NA,NA,NA,NA,NA,,,,NA,NA,NA,NA,NA,NA,NA
43090197,['Peer tutoring'],Top (1985) PT,52367,Woodcock Passage comprehension-Tutors (f-test),['Post-test adjusted for baseline attainment'],['Test type: Standardised test '],['Toolkit: Peer Tutoring'],Literacy: reading comprehension,With business as usual,Primary outcome,1.0518,0.27,1.581,0.5226,52368,Woodcock Letter/Word identification-Tutors (f-test),['Post-test adjusted for baseline attainment'],['Test type: Standardised test '],['Toolkit: Peer Tutoring'],Literacy: reading comprehension,With business as usual,Secondary outcome(s),0.542,0.25,1.032,0.052,52369,Word attack-Tutors (f-test),['Post-test adjusted for baseline attainment'],['Test type: Standardised test '],['Toolkit: Peer Tutoring'],Literacy: reading comprehension,With business as usual,Secondary outcome(s),1.16,0.27,1.6892,0.6308,52370,Woodcock Word Attack-Tutees Grade 1 (f-test),['Post-test adjusted for baseline attainment'],['Test type: Standardised test '],['Toolkit: Peer Tutoring'],Literacy: reading comprehension,With business as usual,Primary outcome,0.75,0.3,1.338,0.162,52372,Woodcock passage comprehension-Tutees KG (f-test),['Post-test adjusted for baseline attainment'],['Test type: Standardised test '],['Toolkit: Peer Tutoring'],Literacy: reading comprehension,With business as usual,Primary outcome,1.14,0.32,1.7672,0.5128,52373,Woodcock Word attack-KG (f-test),['Post-test adjusted for baseline attainment'],['Test type: Standardised test '],['Toolkit: Peer Tutoring'],Literacy: reading comprehension,With business as usual,Secondary outcome(s),1.02,0.3,1.608,0.432,52371,Beginning Reading-Tutees Grade 1 (f-test),"['Post-test adjusted for baseline attainment', 'NA', 'NA']","['Test type: Standardised test ', 'NA', 'NA']","['Toolkit: Peer Tutoring', 'NA', 'NA']",Literacy: reading comprehension,With business as usual,Secondary outcome(s),0.78,0.39,1.5444,0.0156,NA,NA,,,,NA,NA,NA,NA,NA,NA,NA,NA,NA,,,,NA,NA,NA,NA,NA,NA,NA,NA,NA,,,,NA,NA,NA,NA,NA,NA,NA
43090198,['Peer tutoring'],Top (1987) PT,51894,Woodcock-Johnson (Reading) Handicapped Students,"['Post-test adjusted for baseline attainment', 'NA', 'NA']","['Test type: Standardised test ', 'NA', 'NA']","['Toolkit: Peer Tutoring', 'NA', 'NA']",Literacy: reading comprehension,NA,Primary outcome,0.4449,0.2294,0.8945,-0.0047,51895,Woodcock-Johnson Passage Comprehension First-grade Students,"['Post-test adjusted for baseline attainment', 'NA', 'NA']","['Test type: Standardised test ', 'NA', 'NA']","['Toolkit: Peer Tutoring', 'NA', 'NA']",Literacy: reading comprehension,With business as usual,Primary outcome,-0.2167,0.2272,0.2285,-0.6619,NA,NA,,,,NA,NA,NA,NA,NA,NA,NA,NA,NA,,,,NA,NA,NA,NA,NA,NA,NA,NA,NA,,,,NA,NA,NA,NA,NA,NA,NA,NA,NA,,,,NA,NA,NA,NA,NA,NA,NA,NA,NA,,,,NA,NA,NA,NA,NA,NA,NA,NA,NA,,,,NA,NA,NA,NA,NA,NA,NA,NA,NA,,,,NA,NA,NA,NA,NA,NA,NA,NA,NA,,,,NA,NA,NA,NA,NA,NA,NA
37133980,['Peer tutoring'],Topping (2004),48486,TR Curriculum-based criterion-referenced test (Tutors-F test),['Post-test adjusted for baseline attainment'],['Test type: Standardised test '],['Toolkit: Peer Tutoring'],Cognitive: reasoning,With business as usual,Primary outcome,0.3,0.3,0.888,-0.288,48487,TE Curriculum-based criterion-referenced test (Tutees- F-test),['Post-test adjusted for baseline attainment'],['Test type: Standardised test '],['Toolkit: Peer Tutoring'],Cognitive: reasoning,With business as usual,Primary outcome,0.8,0.31,1.4076,0.1924,NA,NA,,,,NA,NA,NA,NA,NA,NA,NA,NA,NA,,,,NA,NA,NA,NA,NA,NA,NA,NA,NA,,,,NA,NA,NA,NA,NA,NA,NA,NA,NA,,,,NA,NA,NA,NA,NA,NA,NA,NA,NA,,,,NA,NA,NA,NA,NA,NA,NA,NA,NA,,,,NA,NA,NA,NA,NA,NA,NA,NA,NA,,,,NA,NA,NA,NA,NA,NA,NA,NA,NA,,,,NA,NA,NA,NA,NA,NA,NA
37133982,['Peer tutoring'],Topping (2004),48444,TE Curriculum-based Criterion Test-Tutees vs Control (Post test-general questions),['Post-test unadjusted (select one from this group)'],['Test type: Researcher developed test'],['Toolkit: Peer Tutoring'],Science,With business as usual,Primary outcome,0.6831,0.4632,1.5909,-0.2247,48445,TE Curriculum-based Criterion Test-Tutees vs Control (Post Key Words),['Post-test unadjusted (select one from this group)'],['Test type: Researcher developed test'],['Toolkit: Peer Tutoring'],Science,With business as usual,Secondary outcome(s),0.9822,0.4796,1.9222,0.0421,48446,TR Curriculum-based Criterion Test-Tutors vs Control (Post test-general questions),['Post-test unadjusted (select one from this group)'],['Test type: Researcher developed test'],['Toolkit: Peer Tutoring'],Science,With business as usual,Primary outcome,0.5123,0.4563,1.4065,-0.382,48447,TR Curriculum-based Criterion Test-Tutor vs Control (Post Key Words),['Post-test unadjusted (select one from this group)'],['Test type: Researcher developed test'],['Toolkit: Peer Tutoring'],Science,With business as usual,Secondary outcome(s),-0.5133,0.4563,0.381,-1.4077,NA,NA,,,,NA,NA,NA,NA,NA,NA,NA,NA,NA,,,,NA,NA,NA,NA,NA,NA,NA,NA,NA,,,,NA,NA,NA,NA,NA,NA,NA,NA,NA,,,,NA,NA,NA,NA,NA,NA,NA,NA,NA,,,,NA,NA,NA,NA,NA,NA,NA,NA,NA,,,,NA,NA,NA,NA,NA,NA,NA
37116207,['Peer tutoring'],Topping (2011),49723,TE Cross age mathematics ,['Post-test adjusted for baseline attainment AND clustering'],['Test type: Standardised test '],['Toolkit: Peer Tutoring'],Mathematics,With business as usual,Primary outcome,0.183,0.077,0.3339,0.0321,49724,REC Same age PIPS mathematics,['Post-test adjusted for baseline attainment AND clustering'],['Test type: Standardised test '],['Toolkit: Peer Tutoring'],Mathematics,With business as usual,Secondary outcome(s),-0.048,0.079,0.1068,-0.2028,49725,TR PIPS Mathematics,['NA'],['NA'],"['Toolkit: Peer Tutoring', 'NA']",Mathematics,With business as usual,Primary outcome,0.201,0.102,0.4009,0.0011,49726,REC PIPS mathematics ,['NA'],['NA'],"['Toolkit: Peer Tutoring', 'NA']",Mathematics,With business as usual,Primary outcome,0.014,0.094,0.1982,-0.1702,NA,NA,,,,NA,NA,NA,NA,NA,NA,NA,NA,NA,,,,NA,NA,NA,NA,NA,NA,NA,NA,NA,,,,NA,NA,NA,NA,NA,NA,NA,NA,NA,,,,NA,NA,NA,NA,NA,NA,NA,NA,NA,,,,NA,NA,NA,NA,NA,NA,NA,NA,NA,,,,NA,NA,NA,NA,NA,NA,NA
38296692,['Summer schools'],Torgerson (2014),NA,NA,,,,NA,NA,NA,NA,NA,NA,NA,NA,NA,,,,NA,NA,NA,NA,NA,NA,NA,NA,NA,,,,NA,NA,NA,NA,NA,NA,NA,NA,NA,,,,NA,NA,NA,NA,NA,NA,NA,NA,NA,,,,NA,NA,NA,NA,NA,NA,NA,NA,NA,,,,NA,NA,NA,NA,NA,NA,NA,NA,NA,,,,NA,NA,NA,NA,NA,NA,NA,NA,NA,,,,NA,NA,NA,NA,NA,NA,NA,NA,NA,,,,NA,NA,NA,NA,NA,NA,NA,NA,NA,,,,NA,NA,NA,NA,NA,NA,NA
38296693,['Small group tuition'],Torgerson (2014),45755,KS2 - Writing,['Post-test adjusted for baseline attainment AND clustering'],['Test type: Standardised test '],['Toolkit: Small Group Tuition'],Literacy: writing,With business as usual,Primary outcome,0.1,0.1,0.296,-0.096,45756,KS2 Writing (FSM),['Post-test adjusted for baseline attainment'],['Test type: Standardised test '],['Toolkit: Small Group Tuition'],Literacy: writing,With business as usual,SES/FSM outcome,0.02,0.1,0.216,-0.176,45757,KS 2 Reading,['Post-test adjusted for baseline attainment'],[],['Toolkit: Small Group Tuition'],Literacy: reading other,With business as usual,Secondary outcome(s),0.1,0.2,0.492,-0.292,45758,KS 2 Spelling and Grammar,['Post-test adjusted for baseline attainment'],['Test type: Standardised test '],['Toolkit: Small Group Tuition'],Literacy: writing,With business as usual,Secondary outcome(s),0.01,0.08,0.1668,-0.1468,NA,NA,,,,NA,NA,NA,NA,NA,NA,NA,NA,NA,,,,NA,NA,NA,NA,NA,NA,NA,NA,NA,,,,NA,NA,NA,NA,NA,NA,NA,NA,NA,,,,NA,NA,NA,NA,NA,NA,NA,NA,NA,,,,NA,NA,NA,NA,NA,NA,NA,NA,NA,,,,NA,NA,NA,NA,NA,NA,NA
38296689,['Small group tuition'],Torgerson (2018),45946,KS2 Maths Scaled Scores,['Post-test adjusted for baseline attainment AND clustering'],['Test type: National test'],['Toolkit: Small Group Tuition'],Mathematics,With business as usual,Primary outcome,0.19,0.125,0.435,-0.055,45947,KS2 Reading,['Post-test adjusted for baseline attainment AND clustering'],['Test type: National test'],['Toolkit: Small Group Tuition'],Literacy: reading other,With business as usual,Secondary outcome(s),0.14,0.1046,0.345,-0.065,45948,"KS2 GPS (Grammar, Punctuation and Spelling) Scaled Score",['Post-test adjusted for baseline attainment AND clustering'],['Test type: National test'],['Toolkit: Small Group Tuition'],Literacy: spelling,With business as usual,Secondary outcome(s),0.07,0.1148,0.295,-0.155,45949,FSM Only - KS2 Maths Scaled Scores,['Post-test adjusted for baseline attainment AND clustering'],['Test type: National test'],['Toolkit: Small Group Tuition'],Mathematics,With business as usual,SES/FSM outcome,0.25,0.1352,0.515,-0.015,NA,NA,,,,NA,NA,NA,NA,NA,NA,NA,NA,NA,,,,NA,NA,NA,NA,NA,NA,NA,NA,NA,,,,NA,NA,NA,NA,NA,NA,NA,NA,NA,,,,NA,NA,NA,NA,NA,NA,NA,NA,NA,,,,NA,NA,NA,NA,NA,NA,NA,NA,NA,,,,NA,NA,NA,NA,NA,NA,NA
38878260,['Small group tuition'],Torgesen (2006),49135,Grade 3 - WRMT Passage Comprehension,['Post-test adjusted for baseline attainment AND clustering'],['Test type: Standardised test '],['Toolkit: Small Group Tuition'],Literacy: reading comprehension,With business as usual,Primary outcome,0.22,0.163,0.5395,-0.0995,49299,Grade 5 - WRMT Passage Comprehension,['Post-test adjusted for baseline attainment AND clustering'],['Test type: Standardised test '],['Toolkit: Small Group Tuition'],Literacy: reading comprehension,With business as usual,Primary outcome,0.18,0.12,0.4152,-0.0552,49300,FRPL Grade 3 WRMT-R Comnprehension,['Post-test adjusted for baseline attainment AND clustering'],['Test type: Standardised test '],['Toolkit: Small Group Tuition'],Literacy: reading comprehension,With business as usual,SES/FSM outcome,0.0,1.98,3.8808,-3.8808,49301,FRPL Grade 5 WRMT-R Comnprehension,['Post-test adjusted for baseline attainment AND clustering'],['Test type: Standardised test '],['Toolkit: Small Group Tuition'],Literacy: reading comprehension,With business as usual,SES/FSM outcome,0.0,1.17,2.2932,-2.2932,NA,NA,,,,NA,NA,NA,NA,NA,NA,NA,NA,NA,,,,NA,NA,NA,NA,NA,NA,NA,NA,NA,,,,NA,NA,NA,NA,NA,NA,NA,NA,NA,,,,NA,NA,NA,NA,NA,NA,NA,NA,NA,,,,NA,NA,NA,NA,NA,NA,NA,NA,NA,,,,NA,NA,NA,NA,NA,NA,NA
38878273,['Small group tuition'],Torgesen (2010),49565,WRMT Passage comprehension subtest - LIPS vs C,['Post-test unadjusted (select one from this group)'],['Test type: Standardised test '],['Toolkit: Small Group Tuition'],Literacy: reading comprehension,With business as usual,Primary outcome,0.5379,0.2341,0.9967,0.0791,49566,WRMT Gray Comprehension subtest - LIPS v C,['Post-test unadjusted (select one from this group)'],['Test type: Standardised test '],['Toolkit: Small Group Tuition'],Literacy: reading comprehension,With business as usual,Secondary outcome(s),0.2521,0.2307,0.7042,-0.2001,49567,WRMT Passage Comprehension - RWT v C,['Post-test unadjusted (select one from this group)'],['Test type: Standardised test '],['Toolkit: Small Group Tuition'],Literacy: reading comprehension,With business as usual,Secondary outcome(s),0.5703,0.2346,1.0301,0.1105,NA,NA,,,,NA,NA,NA,NA,NA,NA,NA,NA,NA,,,,NA,NA,NA,NA,NA,NA,NA,NA,NA,,,,NA,NA,NA,NA,NA,NA,NA,NA,NA,,,,NA,NA,NA,NA,NA,NA,NA,NA,NA,,,,NA,NA,NA,NA,NA,NA,NA,NA,NA,,,,NA,NA,NA,NA,NA,NA,NA,NA,NA,,,,NA,NA,NA,NA,NA,NA,NA
40398947,['Small group tuition'],Tracey (2019),46070,Small Group Tuition - Writing KS2 (Past papers),['Post-test adjusted for baseline attainment AND clustering'],['Test type: National test'],['Toolkit: Small Group Tuition'],Literacy: writing,With active control,Primary outcome,-0.02,0.028,0.0349,-0.0749,46071,FSM Small Group Tuition - Writing KS2 (Past Papers),['Post-test adjusted for baseline attainment AND clustering'],['Test type: National test'],['Toolkit: Small Group Tuition'],Literacy: writing,With active control,SES/FSM outcome,0.05,0.041,0.1304,-0.0304,46072,Small Group Tuition - Reading Assessment KS2,['Post-test adjusted for baseline attainment AND clustering'],['Test type: National test'],['Toolkit: Small Group Tuition'],Literacy: reading comprehension,With active control,Secondary outcome(s),0.01,0.023,0.0551,-0.0351,46073,Small Group Tuition - spelling KS2,['Post-test adjusted for baseline attainment AND clustering'],['Test type: National test'],['Toolkit: Small Group Tuition'],Literacy: spelling,With active control,Secondary outcome(s),-0.06,0.023,-0.0149,-0.1051,NA,NA,,,,NA,NA,NA,NA,NA,NA,NA,NA,NA,,,,NA,NA,NA,NA,NA,NA,NA,NA,NA,,,,NA,NA,NA,NA,NA,NA,NA,NA,NA,,,,NA,NA,NA,NA,NA,NA,NA,NA,NA,,,,NA,NA,NA,NA,NA,NA,NA,NA,NA,,,,NA,NA,NA,NA,NA,NA,NA
37093368,['Peer tutoring'],Truesdale (1976),48528,TE Spelling Achievement Tutees-Peer Tutoring ,['Post-test adjusted for baseline attainment'],[],['Toolkit: Peer Tutoring'],Literacy: spelling,With business as usual,Primary outcome,1.2691,0.3759,2.0059,0.5323,48529,TR Spelling Achievement Tutors-Peer Tutoring,['Post-test adjusted for baseline attainment'],['Test type: Standardised test '],['Toolkit: Peer Tutoring'],Literacy: spelling,With business as usual,Secondary outcome(s),1.0313,0.3644,1.7455,0.3172,NA,NA,,,,NA,NA,NA,NA,NA,NA,NA,NA,NA,,,,NA,NA,NA,NA,NA,NA,NA,NA,NA,,,,NA,NA,NA,NA,NA,NA,NA,NA,NA,,,,NA,NA,NA,NA,NA,NA,NA,NA,NA,,,,NA,NA,NA,NA,NA,NA,NA,NA,NA,,,,NA,NA,NA,NA,NA,NA,NA,NA,NA,,,,NA,NA,NA,NA,NA,NA,NA,NA,NA,,,,NA,NA,NA,NA,NA,NA,NA
40117231,['Extending school time'],Tucker (2002),NA,NA,,,,NA,NA,NA,NA,NA,NA,NA,NA,NA,,,,NA,NA,NA,NA,NA,NA,NA,NA,NA,,,,NA,NA,NA,NA,NA,NA,NA,NA,NA,,,,NA,NA,NA,NA,NA,NA,NA,NA,NA,,,,NA,NA,NA,NA,NA,NA,NA,NA,NA,,,,NA,NA,NA,NA,NA,NA,NA,NA,NA,,,,NA,NA,NA,NA,NA,NA,NA,NA,NA,,,,NA,NA,NA,NA,NA,NA,NA,NA,NA,,,,NA,NA,NA,NA,NA,NA,NA,NA,NA,,,,NA,NA,NA,NA,NA,NA,NA
37092613,['Feedback'],Tuominen (2008),49768,VERB FA School mathematics tests,['Post-test adjusted for baseline attainment AND clustering'],['Test type: School-developed test'],['Toolkit: Feedback'],Mathematics,With business as usual,Primary outcome,0.08,0.0813,0.2394,-0.0794,NA,NA,,,,NA,NA,NA,NA,NA,NA,NA,NA,NA,,,,NA,NA,NA,NA,NA,NA,NA,NA,NA,,,,NA,NA,NA,NA,NA,NA,NA,NA,NA,,,,NA,NA,NA,NA,NA,NA,NA,NA,NA,,,,NA,NA,NA,NA,NA,NA,NA,NA,NA,,,,NA,NA,NA,NA,NA,NA,NA,NA,NA,,,,NA,NA,NA,NA,NA,NA,NA,NA,NA,,,,NA,NA,NA,NA,NA,NA,NA,NA,NA,,,,NA,NA,NA,NA,NA,NA,NA
39253235,['Summer schools'],Tyler (1966),NA,NA,,,,NA,NA,NA,NA,NA,NA,NA,NA,NA,,,,NA,NA,NA,NA,NA,NA,NA,NA,NA,,,,NA,NA,NA,NA,NA,NA,NA,NA,NA,,,,NA,NA,NA,NA,NA,NA,NA,NA,NA,,,,NA,NA,NA,NA,NA,NA,NA,NA,NA,,,,NA,NA,NA,NA,NA,NA,NA,NA,NA,,,,NA,NA,NA,NA,NA,NA,NA,NA,NA,,,,NA,NA,NA,NA,NA,NA,NA,NA,NA,,,,NA,NA,NA,NA,NA,NA,NA,NA,NA,,,,NA,NA,NA,NA,NA,NA,NA
37133983,['Peer tutoring'],Tymms (1989),48441,TR Chemistry (A level) Post test,['Post-test unadjusted (select one from this group)'],['Test type: Researcher developed test'],['Toolkit: Peer Tutoring'],Science,With business as usual,Primary outcome,0.044,0.5775,1.1759,-1.0878,NA,NA,,,,NA,NA,NA,NA,NA,NA,NA,NA,NA,,,,NA,NA,NA,NA,NA,NA,NA,NA,NA,,,,NA,NA,NA,NA,NA,NA,NA,NA,NA,,,,NA,NA,NA,NA,NA,NA,NA,NA,NA,,,,NA,NA,NA,NA,NA,NA,NA,NA,NA,,,,NA,NA,NA,NA,NA,NA,NA,NA,NA,,,,NA,NA,NA,NA,NA,NA,NA,NA,NA,,,,NA,NA,NA,NA,NA,NA,NA,NA,NA,,,,NA,NA,NA,NA,NA,NA,NA
